name,importance
ALAND_ATOTAL_ratio,0.2870120033071415
popuDensity_ALAND_km2,0.2532182156849404
temp_F,0.1609173543155186
pm25_ug_m-3,0.1561811801252771
precip_in,0.14267124656712238
