name,importance
GEOID,0.3335582856368624
month,0.19258433388258314
popuDensity_ALAND_km2,0.11618033689780709
pm25_ug_m-3,0.08185767525373935
PDSI,0.07395665554344669
temp_F,0.07191024898748385
SP01,0.06572800338011187
NPP_g_m-2,0.06422446041796565
