mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2
119.68604907989501,1.514896871867362,4.013212132453918,0.10366684247310856,0.1,3e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 3e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505331029304453,0.004291496542573849,48,-1.7487539634653673,0.08700722063438773,62,0.34390577765951497,0.011713574302801994,61
119.223171043396,1.2845340918503994,3.9945998668670653,0.08914369384045316,0.1,3.2e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 3.2e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8504711940964477,0.004310840595041726,12,-1.7486369726275868,0.08697246688148301,25,0.34394900407617385,0.011720454692717326,25
119.08716690540314,1.578255247210975,4.063425540924072,0.15050789092217493,0.1,3.4e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 3.4e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8504668551096474,0.004301599141413639,9,-1.7486649292480247,0.08697382285260039,36,0.3439385647696914,0.011718521062177124,35
119.38689873218536,1.5673371102956257,4.067027425765991,0.06865769495383135,0.1,3.6e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 3.6e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8504593299016175,0.004336611416427796,4,-1.7486128048958522,0.08689354012141039,18,0.3439572006679922,0.011695602568186405,18
119.16978709697723,0.8868645263026909,4.133394169807434,0.15458519852170027,0.1,3.8e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 3.8e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505039366726521,0.004303794025633568,26,-1.7486204862927555,0.086940600893325,19,0.34395526454773184,0.011694005616427538,20
118.84456691741943,1.661464371434783,3.9874353647232055,0.12981607999818398,0.1,4.2e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 4.2e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505085567147962,0.004285583348095454,31,-1.748594645327369,0.08685862087013377,13,0.34396408456088584,0.011661719949071623,13
118.99032628536224,2.3387120661446796,4.038274765014648,0.09771504727533002,0.1,4.4e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 4.4e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8504601230575993,0.004326739424498218,5,-1.7484758978792576,0.08693485794705036,3,0.3440090184004997,0.011714870933325352,3
119.82268733978272,2.1897380813158107,4.071285247802734,0.10988875492473027,0.1,4.6e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 4.6e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8504935209944925,0.004323619844677593,20,-1.7486707861174007,0.08708809104364217,38,0.3439376645527731,0.01175707923872052,36
119.05314955711364,1.6573679933355934,4.02795000076294,0.11341202889565566,0.1,4.8e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 4.8e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850464250621541,0.004332758398344691,8,-1.7484758248743149,0.08695720445375488,2,0.3440094098747427,0.011716795804597663,2
118.76531524658203,1.7445165112509142,4.014982223510742,0.10579284087246288,0.1,5e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 5e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850488810070565,0.004273449307889506,19,-1.7485625591341065,0.0870097778158832,5,0.343977445995013,0.011732509658385156,6
119.27095181941986,1.9993016055029376,4.030863666534424,0.18776651161734825,0.1,5.2e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 5.2e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505035965110291,0.004282180170472771,25,-1.7486713509838967,0.08697431880150092,40,0.3439365025749074,0.011705614696460911,39
118.89302253723145,2.290554607215299,4.079441356658935,0.1964384159364503,0.1,5.4e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 5.4e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505118820913274,0.004304372825678763,34,-1.748698624947164,0.08701330926290324,47,0.34392648783295343,0.011723438529785465,46
119.32097017765045,1.892608864516753,3.9887121677398683,0.17969499462419822,0.1,5.6e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 5.6e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505046512313645,0.004304027251436746,27,-1.7487007789380118,0.08700459037904945,48,0.3439258682387549,0.011711867731383444,47
118.59533739089966,1.252689626440329,3.981509733200073,0.17415839664903693,0.1,5.8e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 5.8e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505006326876225,0.004302670435153067,22,-1.7485998021312938,0.08675465075962305,14,0.3439606363967622,0.011641099604679237,15
119.06414303779601,1.2032544655488426,4.014111137390136,0.12042400555768067,0.1,6e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 6e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850479563856064,0.004300646904110703,14,-1.7485378546598898,0.08687013785754338,4,0.34398533824760885,0.011678201453058397,4
119.14257771968842,1.4664233443322023,3.970548677444458,0.06332824145431495,0.1,6.2e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 6.2e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505131598875664,0.00432444286274365,36,-1.748658186961292,0.08693739205630255,31,0.34394120023651886,0.011683413307126047,31
118.80146925449371,2.3835940034735494,3.8945938110351563,0.1182238301222294,0.1,6.4e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 6.4e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850506976795846,0.00430531301994178,29,-1.7487653255674254,0.08699271834607739,68,0.3439014952346916,0.011705074922858561,69
119.15378119945527,1.5549312904977535,3.857802319526672,0.08606819917485645,0.1,6.6e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 6.6e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505164137836914,0.00431564468614929,38,-1.7487966099706695,0.08682291878265287,79,0.34388707219405557,0.011679657143118654,81
119.1638787984848,0.9054404522353345,3.83908326625824,0.05054209270310591,0.1,6.8e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 6.8e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505158008700079,0.004367164732712561,37,-1.7485805065196218,0.08707688338279754,10,0.34397176367102666,0.011748258513395284,7
119.23181002140045,1.0359491083637518,3.917493963241577,0.09804577362378465,0.1,7e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 7e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850538089966886,0.0043253166742728225,52,-1.7487168490868932,0.08685358266136595,51,0.3439178939752956,0.011668678299996547,52
118.63413491249085,1.3036351624023002,3.8566394329071043,0.06118360329136645,0.1,7.2e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 7.2e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505672008116877,0.004362836795658772,72,-1.7488119327539606,0.08705996649106286,84,0.343884634547204,0.011730551205969629,83
119.23339376449584,1.8465889819843273,3.954041028022766,0.16016783729678066,0.1,7.4e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 7.4e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8504947538484904,0.004301484927441081,21,-1.7486709436338326,0.08691310626939214,39,0.34393584022995166,0.01168396296729486,40
119.27307224273682,2.4506938364299042,3.9756579875946043,0.14925863326022645,0.1,7.6e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 7.6e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505109761371941,0.004298892585707273,33,-1.7487254337807028,0.0868625271267375,54,0.34391466237500967,0.011674459684516195,55
118.93080852031707,1.7656845081883552,4.054476189613342,0.1354125159654437,0.1,7.8e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 7.8e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505174666139563,0.004287777254196144,39,-1.7486715893717384,0.08681699894752098,41,0.34393452928902735,0.011653682989402612,42
118.69273593425751,1.58102927537197,3.968184781074524,0.15855772049989694,0.1,8.2e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 8.2e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8504822054763324,0.004334472931456723,17,-1.748579958876153,0.08696594136957474,9,0.34397089909687356,0.01169438182987606,9
119.01967642307281,1.7574077134883768,3.983228349685669,0.13260073636340547,0.1,8.4e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 8.4e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505288342458623,0.00428066625382015,46,-1.7487966310162126,0.0868939800905024,80,0.3438883418967848,0.011686571925778697,79
118.8322387456894,2.35638827417548,3.9403106451034544,0.11455734676257928,0.1,8.6e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 8.6e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850522652376729,0.004333616521032149,45,-1.748744876664534,0.08693167004083421,59,0.3439079110716608,0.011710507463444656,60
118.98510007858276,1.3223769136268109,3.934291863441467,0.15628046237971016,0.1,8.8e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 8.8e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505008908309323,0.0043496958077949574,23,-1.748592805819262,0.08696904872966768,12,0.3439655218588057,0.011724978440627696,12
118.74008553028106,1.950360982625113,3.848835301399231,0.12137618663001949,0.1,9e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 9e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505216742299118,0.00428816256639213,43,-1.7487663930561435,0.08703903659888652,70,0.3439015233446808,0.011724094880852342,68
119.18607189655305,1.2118438328415437,3.8539530992507935,0.14116561247571663,0.1,9.2e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 9.2e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505303879155013,0.004311549052662329,47,-1.7487461027088984,0.0870718392459306,60,0.3439092763328842,0.011746486600638236,59
119.13651139736176,1.6342757214782493,3.7976000785827635,0.11116756636210653,0.1,9.4e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 9.4e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505109056707465,0.004301116412047191,32,-1.7487659840885565,0.08694810291505771,69,0.3439007727057494,0.011687671721312054,70
118.6717175245285,0.8142676018716908,3.790258049964905,0.06292329632201073,0.1,9.6e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 9.6e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850533963676205,0.004300118291196127,49,-1.7486703801556558,0.08697668410028474,37,0.34393674847586153,0.011706065663880052,38
119.17804596424102,1.3733407507518918,3.8738069772720336,0.13259596014007805,0.1,9.8e-07,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 9.8e-07, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850477992731664,0.004304815659221064,13,-1.748760708765588,0.08693277914216918,65,0.3439024560623809,0.011690935028763071,65
118.96452128887177,0.7821344650903704,3.8566369295120237,0.12875676393281768,0.1,1.02e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.02e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.85053606181971,0.0042719899460046925,50,-1.7486542594896204,0.08687651104767496,29,0.34394180158999177,0.011667338962522202,30
119.00709068775177,1.143672693788767,3.8778084993362425,0.07444472701107496,0.1,1.04e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.04e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505215440952861,0.004309393711096147,42,-1.7486983413779942,0.08692995041324883,46,0.34392580099008285,0.011690483386755454,48
119.21624581813812,2.093708674162049,3.9458176374435423,0.1517696050063787,0.1,1.06e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.06e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505211153853487,0.004383756994805982,41,-1.7487746668611734,0.08707322269908067,75,0.34389877077222986,0.011745440297460686,73
120.0053561925888,1.4658151771677113,3.8679426670074464,0.16463558729045435,0.1,1.08e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.08e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505412049182002,0.0043051725213843536,54,-1.748658176390559,0.08686678064108473,30,0.34394028213244254,0.011662838617309674,32
118.80263705253601,1.108799252404111,3.9487744331359864,0.14669596566972185,0.1,1.1e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.1e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505582279979601,0.0043565198294492425,64,-1.7486602393752304,0.08709439460076071,32,0.34394196640644564,0.011745252076574342,29
118.59717206954956,1.0494797593771765,4.022069644927979,0.1807543303210123,0.1,1.12e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.12e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505389316128232,0.00429871915631198,53,-1.7487254365948086,0.0871156473049125,55,0.3439175733392435,0.01176029090698502,54
118.654380941391,1.9861543955515648,3.8486935615539553,0.09604267105236285,0.1,1.14e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.14e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505630190570486,0.004328907631023857,67,-1.748685760502703,0.0870308866616824,44,0.34393154221191835,0.011732650990650227,44
118.79015724658966,2.214863971624662,3.9892464160919188,0.1706690389951185,0.1,1.16e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.16e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505125314812899,0.004326787502625016,35,-1.7487539347512264,0.08703427413077185,61,0.34390561297558386,0.011746585168235022,62
118.73087439537048,2.121060107381718,3.8809258937835693,0.20215462366959944,0.1,1.18e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.18e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850536506395731,0.004331690359805873,51,-1.7486227323256152,0.08699385753142484,22,0.34395450959146145,0.011727376653473577,21
118.4367880821228,2.1052849089254555,3.9441991090774535,0.1223249127576769,0.1,1.22e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.22e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850543168470848,0.004303678687215795,55,-1.748622760649349,0.08675995032110727,23,0.3439519268003391,0.011650264891647198,24
119.16400287151336,2.046187806120213,3.856261897087097,0.14536718141556995,0.1,1.24e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.24e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505761227156275,0.0043077160690518845,75,-1.7487562267514616,0.08671320878909178,63,0.3439016145257002,0.011613502769331036,67
119.03721730709076,1.5867782088051199,3.7896358728408814,0.12541624411185281,0.1,1.26e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.26e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505541768402016,0.004266289796251174,62,-1.7487031820755774,0.08688192211354141,49,0.3439232739052004,0.011671588787153584,49
119.4035665512085,0.8819013246146031,3.776794409751892,0.10486171455817357,0.1,1.28e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.28e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505078354491225,0.004304429884669764,30,-1.7485752435358328,0.08682348600043473,7,0.3439708382288214,0.011658061092229968,10
118.99424135684967,1.9887946938774765,3.887850046157837,0.09494452076633589,0.1,1.3e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.3e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505777535678775,0.004309981074352078,77,-1.748798701960507,0.08676283735673292,82,0.3438862400381102,0.011634848875116382,82
119.16862924098969,1.6724376786475086,3.7882309436798094,0.07483190731793785,0.1,1.32e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.32e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505565334625789,0.0043114284357803545,63,-1.7487316994452378,0.08692785116366426,57,0.34391318252973857,0.011694201097497633,57
118.98979423046111,1.8258058026285287,3.8947436094284056,0.10406615771527601,0.1,1.34e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.34e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505471781722307,0.004275988646765442,58,-1.7485798802501233,0.08708310903121891,8,0.3439716689949406,0.011756669218942537,8
118.45729513168335,1.2989920596232312,3.8069822549819947,0.09473821770351236,0.1,1.36e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.36e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505485378279808,0.004302503235073168,59,-1.7486214009678964,0.08711577820910914,20,0.3439567050888847,0.011757684912838948,19
119.32297620773315,2.130889756028895,3.830038142204285,0.15937543534234266,0.1,1.38e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.38e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505647679452245,0.004341340984345466,68,-1.7487624643805053,0.08700018183743828,67,0.3439023021230233,0.011725251888678092,66
119.78192427158356,1.4992331765589124,3.7473600625991823,0.07753386862743948,0.1,1.4e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.4e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505433402467745,0.004294060308203562,56,-1.7486621630226236,0.08697163830690388,34,0.34394001320270623,0.011697062574749662,33
118.85954825878143,1.1052548137280405,3.819778895378113,0.11278697931448599,0.1,1.42e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.42e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505774486405853,0.00426675955733817,76,-1.7487735726125024,0.08681870916759885,74,0.3438959237982683,0.011665308649649006,75
119.11387214660644,1.4688676108096068,3.820125675201416,0.1189904876269738,0.1,1.44e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.44e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.850565089187943,0.004318177668499746,69,-1.7488148630281075,0.08700887965461926,85,0.3438827914665241,0.011723262209114807,85
118.75584955215454,2.2380837796917596,3.8452525615692137,0.1025214964673639,0.1,1.46e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.46e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505744185721525,0.004331395696438185,74,-1.7487830132628637,0.0870074108979655,77,0.3438946640232931,0.011723966991473185,76
118.53645570278168,1.8765511920927498,3.858469843864441,0.09340350957869518,0.1,1.48e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.48e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505600795769925,0.004292437478896217,65,-1.7487202245071898,0.08696944592515056,53,0.3439176838687199,0.011717158246754684,53
118.6555939912796,1.3014060627347506,3.900825786590576,0.15800099113154295,0.1,1.5e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.5e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505911237838738,0.004336267143627892,80,-1.7488430103052799,0.08698740413412633,88,0.3438719764286233,0.011714723580059724,88
118.79382286071777,1.570654738402618,3.8908859968185423,0.11511530346960278,0.1,1.52e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.52e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505466745799859,0.004277216777034975,57,-1.7486628113367408,0.08679420763169438,35,0.3439376147313766,0.011643751229580524,37
119.09324488639831,1.2205738131120514,3.8019926071166994,0.12831991912631013,0.1,1.54e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.54e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505487292866432,0.004320536688382047,60,-1.748731492860974,0.08703797361021824,56,0.3439146603317302,0.011723685624819052,56
118.34308075904846,1.4623130017438746,3.801311469078064,0.11060141174849171,0.1,1.56e-06,2,4,170,"{'max_samples': 0.1, 'min_impurity_decrease': 1.56e-06, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8505660375402027,0.004296026790683478,71,-1.7486764547273836,0.08691127852850926,43,0.34393346385983997,0.011698418422295541,43
