name,importance
GEOID,0.27913905169237635
months_from_start,0.17015264942161146
NPP_g_m-2_1m_lag,0.1672113120264327
popuDensity_ALAND_km2,0.15080293346698553
month,0.12730192553666073
STATEFP,0.10539212785593338
