name,importance
GEOID,0.27560029755443144
months_from_start,0.1807047820309595
month,0.14302870508118828
NPP_g_m-2_1m_lag,0.14148509595636213
popuDensity_ALAND_km2,0.133607277244859
STATEFP,0.12557384213219971
