name,importance
GEOID,0.2545210877100384
months_from_start,0.1592869678705704
month,0.15872638746448844
popuDensity_ALAND_km2,0.1253865225006252
temp_F_1m_lag,0.12104152907173236
STATEFP,0.10413642422435737
temp_F_2m_lag,0.07690108115818778
