name,importance
GEOID,0.27180587649941557
months_from_start,0.17205177045749695
NPP_g_m-2_1m_lag,0.1609109315855481
popuDensity_ALAND_km2,0.15127204116282605
month,0.13051891204467728
STATEFP,0.11344046825003616
