mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_max_error,std_test_max_error,rank_test_max_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,mean_test_r2,std_test_r2,rank_test_r2,test_set_r2,rank_test_set_r2,n_features,features
323.8890587,1.993663362,2.40231595,0.039874444,0.8,0,3,11,140,"{'max_samples': 0.8, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 140}",-27.35893199,6.176928126,33,-0.04387839,0.000523101,35,-0.203600183,0.001882532,34,-0.501186479,0.022140319,7,0.752269197,0.007104251,7,0.752252018,0.007100723,7,0.753002705,10,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
278.2940187,8.944791291,2.521461916,0.058701126,0.6,0,3,8,140,"{'max_samples': 0.6, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 140}",-27.37060702,6.194015433,48,-0.044988093,0.000542421,49,-0.207999247,0.001990748,49,-0.501247634,0.022259634,8,0.752242697,0.007093785,8,0.752224796,0.007089638,8,0.753169606,4,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
284.3239606,6.859557277,2.970230746,0.149512095,0.6,0,2,8,140,"{'max_samples': 0.6, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 140}",-27.36463319,6.18779252,43,-0.044316112,0.000534895,41,-0.205176037,0.002005135,39,-0.501283457,0.022414988,9,0.752234739,0.007193321,9,0.752207691,0.007188354,9,0.75320418,3,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
295.3121018,1.442203504,2.417050052,0.057117801,0.7,0,2,9,140,"{'max_samples': 0.7, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 140}",-27.36269124,6.178419269,41,-0.043650387,0.000537681,29,-0.202564087,0.002045685,29,-0.501304224,0.022222722,10,0.752220916,0.007136795,10,0.752194844,0.007130645,10,0.752585967,22,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
349.3965915,2.536520936,2.401025629,0.031053383,0.9,0,4,9,140,"{'max_samples': 0.9, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 140}",-27.34143334,6.175046861,6,-0.043802289,0.000519958,32,-0.203537482,0.001908783,33,-0.501319207,0.022160184,11,0.752201679,0.00709356,11,0.752187133,0.007090041,11,0.752813011,15,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
349.0683443,2.710595505,2.367987585,0.056168254,0.9,0,4,10,140,"{'max_samples': 0.9, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 140}",-27.34374274,6.175132506,8,-0.043873195,0.000519186,34,-0.203796556,0.001902868,35,-0.501367274,0.022124002,12,0.75217735,0.007065924,12,0.752163347,0.007062496,12,0.752838418,14,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
296.1507848,1.493445685,2.531084967,0.076555692,0.7,0,2,7,140,"{'max_samples': 0.7, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 140}",-27.35587515,6.175960795,27,-0.043346235,0.000542847,19,-0.201437087,0.002080875,19,-0.501398939,0.022247719,13,0.752175247,0.007189727,13,0.752146964,0.007183347,13,0.752408435,32,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
321.8979452,3.046447008,2.413360357,0.066506117,0.8,0,4,9,140,"{'max_samples': 0.8, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 140}",-27.36245976,6.179012344,39,-0.044342187,0.000537343,42,-0.205600671,0.001926067,42,-0.501403106,0.022107357,14,0.752159192,0.007083743,14,0.752144744,0.007080642,14,0.752556852,23,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
350.157996,1.455188483,2.430087209,0.056459958,0.9,0,4,7,140,"{'max_samples': 0.9, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 140}",-27.34462308,6.177580958,10,-0.043770701,0.00052715,31,-0.203445943,0.001928062,32,-0.501460198,0.022149497,15,0.752132149,0.007097833,15,0.752116989,0.007094091,15,0.752719204,18,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
322.5358201,1.073051334,2.443345809,0.08248442,0.8,0,4,7,140,"{'max_samples': 0.8, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 140}",-27.35915102,6.179580353,34,-0.04429882,0.000538605,39,-0.205462243,0.001933473,40,-0.50146503,0.022119672,16,0.752129108,0.007090483,16,0.752114201,0.007087142,16,0.75249352,26,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
324.7509622,3.370846945,2.452700734,0.069565367,0.8,0,4,8,140,"{'max_samples': 0.8, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 140}",-27.35915102,6.179580353,34,-0.04429882,0.000538605,39,-0.205462243,0.001933473,40,-0.50146503,0.022119672,16,0.752129108,0.007090483,16,0.752114201,0.007087142,16,0.75249352,26,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
337.6392407,15.86543637,2.143279648,0.303502457,0.9,0,4,11,140,"{'max_samples': 0.9, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 140}",-27.34607484,6.176877744,12,-0.04397312,0.000516512,36,-0.204164561,0.001894901,37,-0.501489502,0.02204673,18,0.75211605,0.007017216,18,0.752102592,0.007013789,18,0.752774823,16,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
342.1470232,7.961460828,2.534350204,0.058447882,0.9,0,3,8,140,"{'max_samples': 0.9, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 140}",-27.34273685,6.170926539,1,-0.042990426,0.000520315,8,-0.200276335,0.001940228,9,-0.501501846,0.022352469,5,0.752115153,0.007259872,5,0.752095973,0.007255472,5,0.752647593,2,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
