mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_max_error,std_test_max_error,rank_test_max_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,mean_test_r2,std_test_r2,rank_test_r2,test_set_r2,rank_test_set_r2,n_features,features
269.34324114322663,3.249172261498073,2.662255811691284,0.11715525725823,0.6,0,1,9,140,"{'max_samples': 0.6, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 140}",-27.380106572232812,6.187313771597997,4,-0.044382724916910046,0.0005186417881485558,1,-0.20521574752951316,0.0020022428449116884,1,-0.505638335166997,0.022736298760266473,4,0.7501054812900281,0.007339200775415061,4,0.7500552543527549,0.007331491015592269,4,0.7511964171003351,6,6.0,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
268.6720908164978,2.1039107745312804,2.5736754655838014,0.12720651388883888,0.6,0,1,10,140,"{'max_samples': 0.6, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 140}",-27.378458392912783,6.187191340534157,3,-0.04462398424805908,0.0005197564309180814,2,-0.20615798371212746,0.0019917952897502075,2,-0.5057512030387329,0.022852120804028257,5,0.7500481946269331,0.007381198118914392,5,0.7500006858457835,0.007373789701903871,5,0.7512998180799808,5,6.0,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
268.3870450735092,2.7368607000625844,2.661615228652954,0.22104849278877817,0.6,0,1,11,140,"{'max_samples': 0.6, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 140}",-27.38381430747956,6.18974005448162,6,-0.04489187225675356,0.000523425700112941,3,-0.20720415482831403,0.0020158538908254245,3,-0.5060648835325551,0.022821091028000524,6,0.7498898031850967,0.007364042767914566,6,0.7498452555896165,0.007356501848641582,6,0.7515554061530405,4,6.0,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
229.82818126678467,1.2791271848294767,2.367801141738892,0.0774480566170951,0.5,0,2,9,140,"{'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 140}",-27.370440891151553,6.198925785401228,1,-0.04571970467839551,0.0005120962209262127,4,-0.21060597917680898,0.0018411275568379006,4,-0.5031611719797159,0.022437267628538666,1,0.7513079753760922,0.0070797989820359135,1,0.7512821973566232,0.007074136692953338,1,0.7527094505469812,1,6.0,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
228.74806706905366,1.6211901382707832,2.2888901948928835,0.0698705409955388,0.5,0,2,10,140,"{'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 140}",-27.374270091637236,6.202127447592985,2,-0.04598784376407587,0.0005124972372363217,5,-0.21163282581012205,0.0018378914537209336,5,-0.5039081478785172,0.02243804632616594,2,0.7509377099090433,0.007066542584708233,2,0.7509129159638888,0.007060868222596633,2,0.7523642850885162,2,6.0,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
229.04285628795623,0.9963366544235436,2.312862014770508,0.13543144173899338,0.5,0,2,11,140,"{'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 140}",-27.38142019947179,6.2064207148332455,5,-0.046289241956059865,0.0005070611809676634,6,-0.21281174431207325,0.001837331092034006,6,-0.5048724580802622,0.022324761027834053,3,0.7504588418577891,0.006996166351186398,3,0.750435210999131,0.006990535895569057,3,0.7519567538091294,3,6.0,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
226.52604324817656,1.7765394948347042,2.271098494529724,0.08786848023087686,0.5,0,4,9,140,"{'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 140}",-27.385361598731908,6.198943451587149,7,-0.047418984858983396,0.0005052095073801462,7,-0.2176075581324811,0.0017646884886530654,7,-0.5068180571608704,0.02257337514609589,7,0.7494879272360782,0.007085031034073834,7,0.749475257056931,0.007081369887169529,7,0.7508538354405798,7,6.0,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
225.22394964694976,0.8614884858711843,2.1791602849960325,0.051435531014635334,0.5,0,4,10,140,"{'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 140}",-27.38730300068326,6.202733560501794,8,-0.0475556028125305,0.0005071496185682608,8,-0.218114452063327,0.0017817450110327203,8,-0.5074172515101559,0.02262562707897993,8,0.749191677646871,0.0071019146712597535,8,0.7491794089502057,0.00709832465750099,8,0.7505706634819194,8,6.0,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
226.82033846378326,2.9355926095281584,2.116097402572632,0.1851746144808168,0.5,0,4,11,140,"{'max_samples': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 140}",-27.39015653529514,6.206697567351022,9,-0.0477450687975037,0.00050917218971876,9,-0.21885264655134087,0.0018033747308319294,9,-0.5082527362335578,0.02258967780683996,9,0.7487778043363751,0.007075573609705883,9,0.7487659178346766,0.007072146089802912,9,0.7502117542325584,9,6.0,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
