name,importance
GEOID,0.27989304583922475
months_from_start,0.18204693315052117
month,0.1480482499175683
NPP_g_m-2_1m_lag,0.13528193490919388
STATEFP,0.12788432278001124
popuDensity_ALAND_km2,0.12684551340348071
