name,importance
GEOID,0.2739466743978667
months_from_start,0.18474515798287056
month,0.1466352552720856
NPP_g_m-2_1m_lag,0.13540221911304004
STATEFP,0.13508923186212143
popuDensity_ALAND_km2,0.12418146137201566
