name,importance
GEOID,0.2775803725993271
months_from_start,0.1849761661329591
month,0.1472932400760169
NPP_g_m-2_1m_lag,0.13437027562123274
STATEFP,0.13270400001181654
popuDensity_ALAND_km2,0.12307594555864748
