mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_samples,param_min_samples_leaf,param_n_estimators,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2
186.93530237674713,3.3566991927389505,3.6907205104827883,0.13258348495045272,,0.2,2,135,-0.9906622582952765,0.0032831678422910924,6,-2.166513069005262,0.06532877520575706,6,0.1868467222026894,0.004899569891236873,6
198.19141755104064,2.0774315754533075,4.3267581224441525,0.1721956782125913,,0.2,2,140,-0.9905638824192528,0.0032869147375635286,5,-2.166177211913405,0.06535585407896799,5,0.18697333258224447,0.004882824351396228,5
206.66102678775786,3.1589332576732305,4.7960234642028805,0.10845460863009099,,0.2,2,145,-0.9904486641759138,0.0033206959947725805,4,-2.1658681374637703,0.0653772424315835,4,0.18708955368487,0.004897151964362208,4
182.46882174015045,10.098210957147932,3.612450361251831,0.188432115347752,,0.2,3,135,-0.9894844874431297,0.0032682460124974014,3,-2.1656046285195307,0.06600203821474492,3,0.1871942331386082,0.005091718986342687,3
186.07067773342132,5.073138959279494,3.3876549243927,0.10793501338327073,,0.2,3,140,-0.9893798780967215,0.0032689057693267823,2,-2.1651937695891177,0.06600482743969323,2,0.18734871396074207,0.00507656759739667,2
191.15754296779633,3.696253259022254,3.6991732597351072,0.10182634352369109,,0.2,3,145,-0.9892989346802216,0.0032852236722936993,1,-2.1649579309885505,0.06598795968407613,1,0.18743710516650736,0.005074441859150558,1
