mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_samples_leaf,param_n_estimators,params,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2
120.86904547214507,1.8784241218289601,4.76902482509613,0.18503852891565542,0.1,2,200,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'n_estimators': 200}",-0.9994497103199892,0.0033101135338813865,4,-2.1828827406944433,0.06547302134288524,4,0.18070091824196083,0.004660784232552277,4
131.74692597389222,1.6333877059311115,4.758156633377075,0.100177800793765,0.1,2,220,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'n_estimators': 220}",-0.9992484075291929,0.0033852881358834713,3,-2.1823939771137906,0.06559629741361551,3,0.18088561375441684,0.004700277122913688,3
144.74252886772155,2.90526249642462,4.753876852989197,0.19456270480851034,0.1,2,240,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'n_estimators': 240}",-0.9990230043881361,0.003361774198679786,2,-2.1816442321043654,0.06559516115705903,2,0.18116724413943422,0.004698205707412985,2
153.35441653728486,1.3376943207948269,4.787971019744873,0.4563995436916273,0.1,2,260,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'n_estimators': 260}",-0.9988567434628921,0.003379470557703664,1,-2.1810501945821463,0.06559069107654346,1,0.18139030159121164,0.00470983406230932,1
