mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_samples_leaf,param_n_estimators,params,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2
192.5791184425354,1.7450284579651858,7.316849970817566,0.18840542823546708,0.1,2,300,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'n_estimators': 300}",-0.9985743736492768,0.003427608554071588,3,-2.1799798772187176,0.0655852085330001,3,0.18179208153189116,0.004743065773671083,3
219.84215407371522,1.5115701692991406,8.305326461791992,0.16544093701632073,0.1,2,350,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'n_estimators': 350}",-0.9983235622431724,0.0033920844291773474,2,-2.1789103900324234,0.06550526199474607,2,0.18219318970750908,0.004702049733898492,2
257.6498800039291,2.811814195863109,9.60110363960266,0.31616350110794345,0.1,2,400,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'n_estimators': 400}",-0.9981215926804096,0.003360982784221225,1,-2.1781180465218197,0.06551223754234822,1,0.1824907995690804,0.004712015788453068,1
