name,importance
GEOID,0.27219316919878606
months_from_start,0.17148586247822264
NPP_g_m-2_1m_lag,0.16129977140595028
popuDensity_ALAND_km2,0.15070621154841257
month,0.12997291469681532
STATEFP,0.11434207067181316
