mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_max_error,std_test_max_error,rank_test_max_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,mean_test_r2,std_test_r2,rank_test_r2,test_set_r2,rank_test_set_r2,n_features,features
181.2917078,8.130043015,2.114912605,0.191238896,0.39,4.90E-07,1,2,140,"{'max_samples': 0.39, 'min_impurity_decrease': 4.9e-07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 140}",-27.37992354,6.187574415,18,-0.047445982,0.000495857,85,-0.217109961,0.001761186,85,-0.508536876,0.02233864,47,0.748695027,0.007151011,46,0.748617871,0.007138748,47,0.75000984,43,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
187.3178697,0.704194983,2.243146062,0.090657235,0.39,4.80E-07,1,2,140,"{'max_samples': 0.39, 'min_impurity_decrease': 4.800000000000001e-07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 140}",-27.38421136,6.187921486,42,-0.047451792,0.000491291,86,-0.217166053,0.00173597,86,-0.508646496,0.022208674,67,0.74864066,0.007075654,67,0.748562989,0.007063208,67,0.75012006,14,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
187.6808783,0.737291136,2.298016477,0.104721724,0.39,4.70E-07,1,2,140,"{'max_samples': 0.39, 'min_impurity_decrease': 4.7e-07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 140}",-27.3828096,6.190832112,33,-0.047429222,0.000491381,84,-0.21704685,0.001805065,83,-0.508477013,0.022303034,33,0.748724922,0.007135524,33,0.74864723,0.007122785,33,0.750190903,3,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
188.788653,1.844222198,2.277458119,0.099430159,0.39,4.60E-07,1,2,140,"{'max_samples': 0.39, 'min_impurity_decrease': 4.6e-07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 140}",-27.38036992,6.188543423,19,-0.04740544,0.000494274,82,-0.216949877,0.001768829,80,-0.508401298,0.022028611,22,0.748760531,0.007007476,23,0.748682423,0.0069953,23,0.749828318,95,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
204.5355515,16.08374436,2.32601223,0.11162736,0.39,4.50E-07,1,2,140,"{'max_samples': 0.39, 'min_impurity_decrease': 4.5000000000000003e-07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 140}",-27.39145188,6.190530788,51,-0.047391541,0.000495669,79,-0.216902001,0.001794558,79,-0.508501077,0.022415445,37,0.748713976,0.007173232,34,0.748636737,0.00716137,34,0.750028312,36,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
214.0618894,15.60102986,2.978304362,0.552651353,0.39,4.40E-07,1,2,140,"{'max_samples': 0.39, 'min_impurity_decrease': 4.4e-07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 140}",-27.3816404,6.1890298,26,-0.047386518,0.000501166,78,-0.216887201,0.001813013,78,-0.508676688,0.022056365,75,0.748624881,0.007009293,74,0.748546656,0.006996756,76,0.749957354,65,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
200.0496313,1.436697395,2.429660201,0.166874771,0.39,4.30E-07,1,2,140,"{'max_samples': 0.39, 'min_impurity_decrease': 4.3e-07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 140}",-27.37154503,6.184201722,1,-0.047363969,0.00047717,76,-0.216806906,0.001681294,75,-0.508454221,0.022331326,30,0.748736837,0.007142287,30,0.748658942,0.007129679,30,0.749969533,59,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
182.3997843,4.051834526,2.206038713,0.065198644,0.39,4.20E-07,1,2,140,"{'max_samples': 0.39, 'min_impurity_decrease': 4.2e-07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 140}",-27.37735323,6.184547188,11,-0.047330295,0.000491245,73,-0.216685978,0.001708485,72,-0.508498499,0.022113322,34,0.748712968,0.007015021,36,0.748635866,0.007001749,36,0.749894786,77,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
176.9924961,1.124866164,2.276151633,0.087556926,0.38,5.00E-08,1,2,140,"{'max_samples': 0.38, 'min_impurity_decrease': 5e-08, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 140}",-27.39854544,6.190611058,68,-0.046940723,0.000505059,26,-0.21533989,0.001911289,26,-0.508687056,0.022133635,78,0.748618536,0.007052313,80,0.748541811,0.007041765,79,0.750134592,9,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
192.8465439,7.383166803,2.269726348,0.141073174,0.39,4.10E-07,1,2,140,"{'max_samples': 0.39, 'min_impurity_decrease': 4.1e-07, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 140}",-27.38817808,6.186218066,49,-0.047321976,0.000501052,72,-0.216648978,0.001808817,71,-0.508499579,0.022259431,35,0.748713327,0.007092147,35,0.74863637,0.007080252,35,0.749888802,80,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'month', 'months_from_start', 'popuDensity_ALAND_km2', 'GEOID']"
