name,importance
GEOID,0.27210079822713
months_from_start,0.17192043102441582
NPP_g_m-2_1m_lag,0.1615907489250355
popuDensity_ALAND_km2,0.15100547664181943
month,0.12976760299592427
STATEFP,0.11361494218567499
