name,importance
GEOID,0.28179985973672284
NPP_g_m-2_1m_lag,0.16730472701939558
months_from_start,0.1661253478129743
popuDensity_ALAND_km2,0.1501427810613582
month,0.13227382745969093
STATEFP,0.10235345690985818
