name,importance
GEOID,0.27873843585203023
NPP_g_m-2_1m_lag,0.16853372004489134
months_from_start,0.16630824030859226
popuDensity_ALAND_km2,0.15225854467665867
month,0.1310732177359867
STATEFP,0.10308784138184064
