name,importance
GEOID,0.28542388514246253
months_from_start,0.17293900676171833
NPP_g_m-2_1m_lag,0.1574594296779641
month,0.1411575691935598
popuDensity_ALAND_km2,0.13558550528319238
STATEFP,0.10743460394110287
