name,importance
GEOID,0.3063629950100778
month,0.18597225159110384
popuDensity_ALAND_km2,0.10628958430456187
pm25_ug_m-3,0.07443922508378237
temp_F,0.06630620870061589
median_inc,0.06562514389258302
precip_in,0.053219797552594414
NPP_g_m-2,0.05015641217570579
Rh_g_m-2,0.04898010099226035
ALAND_ATOTAL_ratio,0.04264828069671482
