mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2
87.2733491897583,1.9344431128518287,2.7938796043395997,0.09859437502790774,6,0.1,2,4,130,"{'max_features': 6, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 130}",-0.8796122497639592,0.0035172814908123427,39,-1.7715091150091218,0.041837886308562555,39,0.293355197254825,0.006144392562907565,39
99.5445841550827,1.4302013485807554,3.156062650680542,0.0922630426309355,6,0.1,2,4,150,"{'max_features': 6, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 150}",-0.8793093550452905,0.0032988982871071234,38,-1.770409123559294,0.04156702713230764,38,0.29379206049430456,0.00610937805542796,38
112.12799534797668,1.4195146077131902,3.5918318748474123,0.08734402624086805,6,0.1,2,4,170,"{'max_features': 6, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8786758107421191,0.0031862967332458637,37,-1.7684206306538808,0.041108950355935044,37,0.29458307521685057,0.005923033528728717,37
53.20173945426941,1.0251697700771978,1.5217269659042358,0.06790176165139594,7,0.1,2,4,70,"{'max_features': 7, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 70}",-0.8770389031399178,0.0029020911660407396,36,-1.766548728098535,0.04148505369905475,36,0.2953286937193333,0.006512911936999301,36
68.36729929447174,0.9751214618742582,1.9600457906723023,0.06248205493691839,7,0.1,2,4,90,"{'max_features': 7, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 90}",-0.8752774013809793,0.0031019822233416534,35,-1.7605601730464002,0.04275386571545695,35,0.2977274118302815,0.0068353006353426456,35
84.05199415683747,1.3773807318665383,2.2795347213745116,0.0676530639346537,7,0.1,2,4,110,"{'max_features': 7, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 110}",-0.8741625325730699,0.0032691428089387715,34,-1.757234129554067,0.04332920631051964,34,0.2990593379964292,0.006953214935512526,34
98.06812930107117,1.466360340982885,2.70748233795166,0.07182653976299931,7,0.1,2,4,130,"{'max_features': 7, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 130}",-0.8734869932008161,0.003311380433529619,33,-1.7549135372480955,0.04322167672760648,33,0.2999855422169372,0.006828466166978044,33
113.74177951812744,1.5381418454163618,3.136777949333191,0.1001722267032764,7,0.1,2,4,150,"{'max_features': 7, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 150}",-0.8730369481737832,0.003339306944652876,32,-1.7532737523569932,0.04337532476400509,32,0.30064079589196585,0.006906535595891273,32
128.7083988904953,0.975301166215137,3.5311185121536255,0.11195792567445215,7,0.1,2,4,170,"{'max_features': 7, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8726178260502826,0.0034693550473348673,31,-1.7519174475732135,0.0434209858696378,31,0.30118345256826473,0.0068042010370598606,31
60.15309009552002,0.8669254663127753,1.4897591829299928,0.061791067156539564,8,0.1,2,4,70,"{'max_features': 8, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 70}",-0.8709701983737377,0.0027790192064271026,30,-1.7503652701949335,0.039683488322519715,30,0.3017746146327064,0.006033346486400975,30
76.98764765262604,0.8676005532731872,1.910264754295349,0.06362439154144153,8,0.1,2,4,90,"{'max_features': 8, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 90}",-0.8693062248804694,0.0030108457606982672,29,-1.7449903377699942,0.040443915891246594,29,0.30392332911169384,0.006381960456044383,29
94.16309685707093,1.5964882874054618,2.343219351768494,0.055093759223526974,8,0.1,2,4,110,"{'max_features': 8, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 110}",-0.8682256625963218,0.002863568188495198,28,-1.7416225040091315,0.04031557272359503,28,0.30526605326762424,0.00640603038722158,28
111.56189963817596,1.3313148948215299,2.7473728179931642,0.06427025561213846,8,0.1,2,4,130,"{'max_features': 8, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 130}",-0.8674038381332284,0.002862399516704687,27,-1.7390371052154499,0.04060203196171961,26,0.30630037397688453,0.006412023023546038,26
128.23821277618407,1.7572182349882748,3.231698250770569,0.13182085806465385,8,0.1,2,4,150,"{'max_features': 8, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 150}",-0.8669454235730336,0.0028304215598277506,25,-1.7374441153375006,0.04066069509522781,25,0.3069379447577238,0.006272742589246283,25
145.10419862270356,1.8186818501623039,3.668500828742981,0.2120002889682802,8,0.1,2,4,170,"{'max_features': 8, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 170}",-0.8667861040433003,0.0028889567770256567,24,-1.7368473532218183,0.0408440410969796,24,0.3071774919264726,0.006317200162797658,24
66.83639731407166,1.8065082926543108,1.4992047786712646,0.07196916671169928,9,0.1,2,4,70,"{'max_features': 9, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 70}",-0.8672618355648449,0.0031074614102948477,26,-1.7394864765114146,0.041594400454109115,27,0.3061284269710025,0.006625506044481501,27
86.38080959320068,2.1325034548941786,1.9074193000793458,0.09759816532162874,9,0.1,2,4,90,"{'max_features': 9, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 90}",-0.8652794384705942,0.0028950572982785684,23,-1.7336574273600818,0.040852222340575194,23,0.30844869137045305,0.0065405496205496304,23
104.39875760078431,1.309869045981043,2.295734405517578,0.05271840498827237,9,0.1,2,4,110,"{'max_features': 9, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 110}",-0.8640831213568022,0.0031251576439075947,22,-1.7300844379104288,0.04097932074476096,22,0.3098756275276232,0.006556591154554266,22
