mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2,n_features,features
1.855043649673462,0.008481264114379883,0.4587736129760742,0.0019707679748535156,0.1,2,4,5,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 5}",-0.9636835000046247,0.003731654091574832,2,-2.084358340482665,0.000201953170953173,2,0.16847430299113403,0.003683944832249375,2,6,"['temp_F', 'pm25_ug_m-3', 'NPP_g_m-2', 'Rh_g_m-2', 'popuDensity_ALAND_km2', 'ALAND_ATOTAL_ratio']"
3.810867190361023,0.025915026664733887,0.8616966009140015,0.006981968879699707,0.1,2,4,10,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 10}",-0.9169442179089566,0.0026660865571695447,1,-1.9034448662795849,0.002723902969507308,1,0.24065179747872956,0.002351104052252473,1,6,"['temp_F', 'pm25_ug_m-3', 'NPP_g_m-2', 'Rh_g_m-2', 'popuDensity_ALAND_km2', 'ALAND_ATOTAL_ratio']"
