name,importance
ALAND_ATOTAL_ratio,0.18330033515501332
popuDensity_ALAND_km2,0.17643596427229485
Rh_g_m-2,0.12598180858910152
temp_F,0.12550405182854435
NPP_g_m-2,0.10894937577783506
pm25_ug_m-3,0.10357310455497507
precip_in,0.09755023537323929
smallf_frac,0.024225292098600335
burned_frac,0.022879876642894693
DM_kg_m-2,0.010585893437087511
BB_g_m-2,0.010580899651099394
C_g_m-2,0.010433162619314528
