mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2
180.84269752502442,2.6627943912688417,3.4346471071243285,0.15013641352058316,11,0.1,2,4,155,"{'max_features': 11, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 155}",-0.8551328227592736,0.0035615194600568233,6,-1.7069774185172986,0.040122874803162845,6,0.3190929573181128,0.006107278963867768,6
189.1286728143692,2.8002422772378934,3.6669541358947755,0.16322244734002314,11,0.1,2,4,160,"{'max_features': 11, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 160}",-0.8549836984141855,0.0036092958801398883,5,-1.7065637143222443,0.04019173645167919,5,0.31925841068510036,0.006142014371651336,5
194.5652122974396,1.6954115148944584,3.680207085609436,0.2090680122223461,11,0.1,2,4,165,"{'max_features': 11, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 165}",-0.8549475661290498,0.003707295940193675,4,-1.7063483132090256,0.04031019323371816,4,0.3193452545749081,0.006164377942334308,4
197.5015097141266,1.3038779730866839,3.6192840576171874,0.2626316269655209,12,0.1,2,4,155,"{'max_features': 12, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 155}",-0.8523179798955303,0.0032443859943965103,3,-1.6987694692689614,0.03906893451114962,3,0.3223590349796516,0.006112702512434494,3
204.1456109046936,2.305010860353193,3.456109070777893,0.14169218096802164,12,0.1,2,4,160,"{'max_features': 12, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 160}",-0.8522088576316899,0.0032680197469227546,2,-1.698407821698859,0.03903927632248525,2,0.3225023948023079,0.0061901589718362,2
249.5295870065689,1.860842858351387,3.8407112836837767,0.5204443895998039,12,0.1,2,4,165,"{'max_features': 12, 'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 165}",-0.8521814225103099,0.0033576177161445107,1,-1.698297184968896,0.03928508175827565,1,0.3225480620091484,0.006269565068485635,1
