mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2,n_features,features
0.5315843820571899,0.029924750328063965,0.3401118516921997,0.0019913911819458008,0.1,2,4,5,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 5}",-0.5503238125421723,0.0015368973424195187,2,-1.1431701284661502,0.001547158160638995,2,0.5439508111060629,0.0014474356162508808,2,1,['ALAND_ATOTAL_ratio']
1.11154305934906,0.02740776538848877,0.647280216217041,0.0019643306732177734,0.1,2,4,10,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 10}",-0.5463895040856301,0.0015850234016793752,1,-1.1329699360533256,0.0007048759492499501,1,0.5480185162029259,0.0017650301766373722,1,1,['ALAND_ATOTAL_ratio']
