name,importance
GEOID,0.2864278147372566
months_from_start,0.17268189922568544
NPP_g_m-2_1m_lag,0.1575414384389173
month,0.14112115598550098
popuDensity_ALAND_km2,0.1357076937914116
STATEFP,0.10651999782122808
