mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,mean_test_max_error,std_test_max_error,rank_test_max_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,mean_test_r2,std_test_r2,rank_test_r2,test_set_r2_score,n_features,features,GEOID_ranking,NPP_g_m-2_1m_lag_ranking,STATEFP_ranking,month_ranking,months_from_start_ranking,popuDensity_ALAND_km2_ranking,1
48.87302207946777,1.0599666944699422,1.6992015600204469,0.18342927238122278,0.1,2,4,140,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 140}",-27.520714609283846,6.140447759871372,1,-0.06920543887450165,0.0005503712215299025,3,-0.30447164207430244,0.001997734271158934,5,-0.5724676089872819,0.024399636800419174,4,0.7170573454439546,0.007424504758561511,4,0.7170162854784222,0.0074166140800282785,4,0.7218295418424705,6,"['months_from_start', 'STATEFP', 'popuDensity_ALAND_km2', 'NPP_g_m-2_1m_lag', 'month', 'GEOID']",1,1,1,1,1,1,0.7170162854784223
48.25160465240479,0.823884166437059,1.6649078845977783,0.14184443236475164,0.1,2,4,140,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 140}",-27.521801779664703,6.136585957782665,2,-0.06921175733693222,0.000547628700342973,6,-0.3044872246101492,0.0019962042162192588,6,-0.5724928433282275,0.024419615934008244,6,0.7170450444489321,0.007435589286940766,6,0.7170039295139777,0.0074277641924992985,6,0.7218050670026759,6,"['STATEFP', 'NPP_g_m-2_1m_lag', 'months_from_start', 'GEOID', 'popuDensity_ALAND_km2', 'month']",1,1,1,1,1,1,0.7170039295139777
49.07645220756531,0.9130135685153331,1.724629783630371,0.1115515670516991,0.1,2,4,140,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 140}",-27.524605642213817,6.138676500611538,6,-0.0692027023944755,0.00055809936723985,1,-0.3044575140024318,0.002001447659619996,1,-0.5724635664198972,0.02448323135181537,3,0.7170602534312421,0.0074611400905038525,3,0.7170191006099884,0.007453196186913187,3,0.7218013250187598,6,"['popuDensity_ALAND_km2', 'months_from_start', 'month', 'STATEFP', 'GEOID', 'NPP_g_m-2_1m_lag']",1,1,1,1,1,1,0.7170191006099884
64.31273472309113,2.1360784901973564,2.3250451564788817,0.41177579779437296,0.1,2,4,140,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 140}",-27.524283639774126,6.143599759947445,5,-0.06920633413340885,0.0005491975404733178,5,-0.30446728394078715,0.001985826467372162,4,-0.5724199997118865,0.02448512980867818,2,0.7170818381067611,0.0074603277071212904,2,0.7170407194327681,0.0074523637924475685,2,0.7218556505585556,6,"['GEOID', 'months_from_start', 'month', 'NPP_g_m-2_1m_lag', 'STATEFP', 'popuDensity_ALAND_km2']",1,1,1,1,1,1,0.7170407194327681
66.85703995227814,1.2315737391351975,2.2275829553604125,0.3092969858034854,0.1,2,4,140,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 140}",-27.522919817483178,6.135105995071078,4,-0.06920485842098303,0.0005530262739072512,2,-0.304461638065925,0.0019781833689371466,2,-0.5724787215061518,0.024432965518228905,5,0.7170524591739055,0.007438062811271712,5,0.7170111547302419,0.007430084172228766,5,0.7218236314801898,6,"['popuDensity_ALAND_km2', 'GEOID', 'STATEFP', 'NPP_g_m-2_1m_lag', 'months_from_start', 'month']",1,1,1,1,1,1,0.7170111547302417
61.17251741886139,1.4024239407031556,2.1346052408218386,0.10728112763549547,0.1,2,4,140,"{'max_samples': 0.1, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 140}",-27.522543872963666,6.134375366563155,3,-0.0692056153616952,0.0005526262374983023,4,-0.3044635547842937,0.001983257890112782,3,-0.572407923676828,0.024460854096179898,1,0.7170877102631021,0.007448434158991143,1,0.7170464928539488,0.007440407267511485,1,0.7219086133525038,6,"['month', 'STATEFP', 'GEOID', 'months_from_start', 'popuDensity_ALAND_km2', 'NPP_g_m-2_1m_lag']",1,1,1,1,1,1,0.7170464928539488
