name,importance
GEOID,0.2792513275558992
months_from_start,0.18492359906994388
month,0.1473283506429598
NPP_g_m-2_1m_lag,0.13441579559503514
STATEFP,0.13102488193314715
popuDensity_ALAND_km2,0.12305604520301482
