name,importance
GEOID,0.27728249571911523
months_from_start,0.18497518849310426
month,0.147288587418043
NPP_g_m-2_1m_lag,0.13434986414971947
STATEFP,0.13300439318632823
popuDensity_ALAND_km2,0.12309947103368987
