name,importance
GEOID,0.3055041553949299
month,0.19125559437231665
months_from_start,0.13968015371807535
popuDensity_ALAND_km2,0.09304644373780425
temp_F,0.0668726623517118
Rh_g_m-2,0.0440596236395329
SP01,0.0432253798673059
PDSI,0.04101272007696926
median_inc,0.04060180863706682
AQI,0.03474145820428706
