name,importance
GEOID,0.3106234879678793
month,0.19238140346602026
months_from_start,0.11089659200061092
popuDensity_ALAND_km2,0.10020150959981
temp_F,0.0712951266983242
Rh_g_m-2,0.04798991755746856
SP01,0.046470522725319194
PDSI,0.04470451329956364
median_inc,0.04344590945301357
year,0.03199101723199041
