GEOID,199807
19191,21251
19193,103653
19195,7926
19197,14506
20001,14551
20003,8040
20005,16797
20007,5407
20009,28790
20011,15488
20013,10950
20015,58724
20017,3066
20019,4395
20021,22740
20023,3130
20025,2403
20027,8905
20029,10398
20031,8762
20033,2041
20035,36678
20037,37971
20039,3570
20041,19314
20043,8068
20045,97566
20047,3480
20049,3344
20051,27777
20053,6525
20055,38833
20057,31580
20059,24416
20061,28203
20063,3113
20065,3092
20067,8091
20069,5781
20071,1587
20073,7845
20075,2659
20077,6630
20079,33036
20081,4155
20083,2095
20085,12457
20087,18273
20089,3935
20091,432723
20093,4465
20095,8555
20097,3421
20099,23103
20101,2251
20103,68301
20105,3544
20107,9266
20109,3081
20111,35524
20113,29090
20115,13461
20117,11034
20119,4583
20121,27121
20123,6986
20125,36813
20127,6103
20129,3483
20131,10653
20133,17112
20135,3557
20137,6018
20139,16614
20141,4590
20143,6065
20145,7310
20147,6103
20149,17872
20151,9810
20153,3093
20155,64424
20157,6011
20159,10934
20161,63212
20163,5749
20165,3611
20167,7502
20169,53182
20171,5176
20173,447971
20175,21987
20177,169356
20179,2861
20181,6781
20183,4587
20185,4927
20187,2400
20189,5439
20191,26183
20193,8230
20195,3411
20197,6855
20199,1801
20201,6533
20203,2598
20205,10380
20207,3903
20209,158228
21001,16942
21003,17243
21005,18553
21007,8246
21009,37237
21011,10726
21013,30044
21015,79818
21017,19255
21019,50321
21021,27374
21023,8278
21025,16037
21027,18057
21029,58551
21031,12758
21033,13173
21035,34159
21037,88540
21039,5326
21041,9874
21043,26673
21045,15186
21047,72895
21049,32247
21051,24309
21053,9456
21055,9377
21057,7070
21059,90902
21061,11388
21063,6703
21065,15368
21067,255017
21069,13509
21071,42804
21073,46965
21075,7893
21077,7577
21079,14066
21081,21147
21083,36520
21085,23777
21087,11254
21089,37128
21091,8416
21093,92278
21095,34230
21097,17646
21099,16928
21101,44797
21103,14733
21105,5322
21107,46878
21109,13296
21111,688555
21113,37620
21115,23703
21117,149942
21119,17739
21121,31516
21123,13240
21125,50714
21127,15380
21129,7978
21131,12635
21133,25612
21135,13864
21137,22791
21139,9675
21141,26413
21143,7908
21145,65438
21147,16944
21149,9757
21151,68123
21153,13289
21155,17817
21157,30015
21159,12634
21161,16919
21163,25910
21165,6213
21167,20624
21169,9973
21171,11672
21173,21568
21175,13763
21177,31927
21179,35828
21181,6800
21183,22572
21185,43781
21187,10406
21189,4952
21191,13815
21193,30043
21195,70309
21197,12739
21199,55373
21201,2216
21203,16366
21205,22017
21207,16284
21209,30665
21211,31393
21213,16242
21215,10143
21217,22982
21219,11834
21221,12226
21223,7750
21225,15893
21227,90849
21229,10763
21231,19499
21233,14148
21235,35473
21237,6920
21239,22971
22001,58501
22003,25114
22005,72272
22007,23173
22009,41253
22011,32334
22013,15889
22015,95878
22017,251782
22019,182580
22021,10452
22023,9890
22025,11050
22027,17012
22029,20532
22031,25264
22033,410256
22035,9450
22037,21082
22039,35094
22041,21489
22043,18470
22045,72674
22047,33004
22049,15396
22051,458575
22053,31657
22055,188716
22057,89454
22059,13871
22061,42513
22063,86938
22065,13634
22067,31338
22069,38297
22071,485801
22073,147640
22075,26727
22077,22991
22079,125860
22081,9780
22083,21038
22085,23384
22087,67971
22089,47483
22091,10292
22093,21070
22095,42536
22097,86089
22099,47935
22101,54914
22103,185357
22105,98246
22107,6724
22109,104210
22111,22512
22113,53255
22115,52151
22117,43616
22119,42073
22121,21649
22123,12348
22125,14588
22127,17220
23001,103120
23003,75054
23005,260965
23007,29321
23009,51276
23011,116405
23013,38941
23015,32885
23017,54003
23019,144574
23021,17379
23023,34775
23025,50739
23027,35511
23029,34475
23031,179704
24001,75547
24003,477749
24005,745458
24009,71019
24011,29576
24013,146977
24015,82603
24017,116177
24019,30607
24021,187144
24023,29674
24025,213438
24027,235038
24029,18994
24031,847596
24033,789037
24035,39127
24037,84967
24039,24647
24041,33350
24043,130476
24045,83103
24047,44681
24510,667479
25001,214497
25003,135763
25005,527195
25007,14423
25009,713330
25011,71253
25013,454758
25015,151051
25017,1451865
25019,8772
25021,646195
25023,464063
25025,682208
25027,736465
26001,11464
26003,9866
26005,102543
26007,31040
26009,21992
26011,16895
26013,8658
26015,55838
26017,110704
26019,15118
26021,162046
26023,45111
26025,137783
26027,50711
26029,25245
26031,25404
26033,38508
26035,30235
26037,63435
26039,13946
26041,38598
26043,27593
26045,102280
26047,30403
26049,433160
26051,25387
26053,17608
26055,75325
26057,40480
26059,45805
26061,36416
26063,35938
26065,281669
26067,61738
26069,26682
26071,13159
26073,62089
26075,155991
26077,236312
26079,16058
26081,561205
26083,2177
26085,10484
26087,86299
26089,20270
26091,97585
26093,147808
26095,7015
26097,11642
26099,779567
26101,23874
26103,64016
26105,28050
26107,39631
26109,25188
26111,82081
26113,13956
26115,143009
26117,60045
26119,10104
26121,168147
26123,46675
26125,1182206
26127,26048
26129,21282
26131,7996
26133,22861
26135,9381
26137,22440
26139,229401
26141,14530
26143,24775
26145,210839
26147,160726
26149,61700
26151,43912
26153,8838
26155,71890
26157,58012
26159,75635
26161,312601
26163,2085111
26165,29697
27001,14840
27003,288089
27005,29410
27007,38679
27009,33100
27011,5882
27013,55270
27015,27107
27017,31287
27019,65838
27021,25961
27023,13235
27025,39125
27027,50920
27029,8597
27031,4985
27033,12290
27035,53177
27037,343231
27039,17146
27041,32207
27043,16317
27045,21092
27047,32624
27049,43785
27051,6284
27053,1099002
27055,19443
27057,17648
27059,29828
27061,43791
27063,11472
27065,14361
27067,41298
27069,5413
27071,14688
27073,8237
27075,10974
27077,4510
27079,25158
27081,6604
27083,25306
27085,34552
27087,5119
27089,10396
27091,22094
27093,22321
27095,21561
27097,31234
27099,38184
27101,9274
27103,29501
27105,20624
27107,7511
27109,120040
27111,55726
27113,13643
27115,25272
27117,10093
27119,31425
27121,11186
27123,506075
27125,4343
27127,16964
27129,17195
27131,55200
27133,9846
27135,16366
27137,199160
27139,80878
27141,59061
27143,15142
27145,130252
27147,32766
27149,10221
27151,12394
27153,24165
27155,4266
27157,21210
27159,13452
27161,18797
27163,192341
27165,11986
27167,7234
27169,49737
27171,85091
27173,11303
28001,34969
28003,33913
28005,13605
28007,19409
28009,8129
28011,41069
28013,15114
28015,10597
28017,19255
28019,9683
28021,11788
28023,17880
28025,21884
28027,31023
28029,28761
28031,18778
28033,98339
28035,72490
28037,8514
28039,18592
28041,13351
28043,23187
28045,40885
28047,186249
28049,251699
28051,21632
28053,11390
28055,2180
28057,22263
28059,128412
28061,17689
28063,9593
28065,14091
28067,65101
28069,10606
28071,37875
28073,37066
28075,77743
28077,13091
28079,20503
28081,74584
28083,38525
28085,32661
28087,62079
28089,72232
28091,25605
28093,34325
28095,37843
28097,12286
28099,28265
28101,21676
28103,12441
28105,42095
28107,33360
28109,46939
28111,11784
28113,38536
28115,26043
28117,25233
28119,10271
28121,110060
28123,27936
28125,6669
28127,26945
28129,15846
28131,13223
28133,34754
28135,15039
28137,24660
28139,20786
28141,18975
28143,9060
28145,24380
28147,15279
28149,49781
28151,64604
28153,20706
28155,10377
28157,9979
28159,20015
28161,12563
28163,28016
29001,24887
29003,16212
29005,6629
29007,25650
29009,33679
29011,12391
29013,16130
29015,16571
29017,11617
29019,132601
29021,85306
29023,40924
29025,8811
29027,39406
29029,35392
29031,67433
29033,10373
29035,6013
29037,78534
29039,13424
29041,8576
29043,49916
29045,7518
29047,178064
29049,18456
29051,70703
29053,16338
29055,22414
29057,7792
29059,15297
29061,7877
29063,11406
29065,14665
29067,12962
29069,33362
29071,91697
29073,15013
29075,6872
29077,237205
29079,10537
29081,8762
29083,21696
29085,8762
29087,5424
29089,10210
29091,36703
29093,10871
29095,654606
29097,102744
29099,193962
29101,47467
29103,4418
29105,31665
29107,32673
29109,34171
29111,10326
29113,36847
29115,13797
29117,14686
29119,21196
29121,15605
29123,11629
29125,8695
29127,28440
29129,3778
29131,23089
29133,13704
29135,14395
29137,9161
29139,12087
29141,18521
29143,20346
29145,51322
29147,21976
29149,10213
29151,12764
29153,9493
29155,20627
29157,18050
29159,38866
29161,39184
29163,18028
29165,70790
29167,26409
29169,39961
29171,5120
29173,9201
29175,24610
29177,23273
29179,6576
29181,13497
29183,270335
29185,9284
29186,17499
29187,54901
29189,1015518
29195,23494
29197,4252
29199,4878
29201,40204
29203,8360
29205,6865
29207,29834
29209,27372
29211,7288
29213,37197
29215,22786
29217,20322
29219,23420
29221,22834
29223,13214
29225,29634
29227,2376
29229,17910
29510,352939
30001,9133
30003,12673
30005,7101
30007,4296
30009,9364
30011,1450
30013,80709
30015,5894
30017,11965
30019,2053
30021,9140
30023,9779
30025,2987
30027,12125
30029,72541
30031,64806
30033,1324
30035,13169
30037,1057
30039,2795
30041,17101
30043,9782
30045,2314
30047,25658
30049,54621
30051,2268
30053,18773
30055,2041
30057,6759
30059,1927
30061,3783
30063,93847
30065,4494
30067,15465
30069,497
30071,4826
30073,6558
30075,1884
30077,7135
30079,1254
30081,34578
30083,9893
30085,10717
30087,9588
30089,10097
30091,4300
30093,35218
30095,7887
30097,3302
30099,6365
30101,5199
30103,891
30105,7970
30107,2337
30109,1100
30111,127641
31001,31054
31003,7604
31005,447
31007,856
31009,579
31011,6400
31013,12492
31015,2508
31017,3574
31019,41716
31021,7786
31023,8817
31025,23859
31027,9716
31029,4151
31031,6152
31033,9804
31035,7180
31037,10538
31039,10191
31041,12000
31043,19634
31045,9168
31047,23931
31049,2084
31051,6323
31053,35926
31055,455920
31057,2394
31059,6783
31061,3709
31063,3067
31065,5437
31067,22969
31069,2301
31071,1959
31073,2212
31075,770
31077,2776
31079,53333
31081,9374
31083,3826
31085,1062
31087,3244
31089,11907
31091,769
31093,6551
31095,8389
31097,4520
31099,6888
31101,8814
31103,1019
31105,4152
31107,9489
31109,244592
31111,34123
31113,783
31115,724
31117,542
31119,35739
31121,8287
31123,5513
31125,4065
31127,7739
31129,5200
31131,15085
31133,3127
31135,3287
31137,9843
31139,7950
31141,31639
31143,5780
31145,11381
31147,9591
31149,1769
31151,13603
31153,119373
31155,19696
31157,36683
31159,16429
31161,6345
31163,3359
31165,1536
31167,6537
31169,6211
31171,708
31173,7235
31175,4763
31177,18553
31179,10051
31181,4153
31183,904
31185,14794
32001,23503
32003,1251258
32005,39321
32007,45849
32009,1039
32011,1840
32013,17075
32015,6436
32017,4061
32019,31566
32021,5401
32023,30487
32027,6580
32029,3315
32031,324665
32033,9931
32510,50864
33001,54459
33003,41724
33005,73144
33007,33087
33009,81028
33011,370595
33013,132067
33015,269455
33017,110635
33019,39746
34001,247863
34003,875050
34005,418250
34007,509451
34009,101883
34011,145924
34013,785348
34015,249996
34017,598238
34019,119031
34021,344013
34023,733257
34025,603050
34027,462263
34029,497395
34031,485760
34033,64899
34035,287065
34037,141509
34039,517715
34041,99458
35001,551298
35003,3274
35005,62395
35006,25467
35007,13873
35009,46348
35011,2285
35013,172057
35015,52569
35017,31569
35019,4123
35021,881
35023,6231
35025,56912
35027,18373
35028,18482
35029,24594
35031,73320
35033,4959
35035,61258
35037,10430
35039,40130
35041,18486
35043,86278
35045,108565
35047,30096
35049,125956
35051,12818
35053,17568
35055,28841
35057,16149
35059,4218
35061,63681
36001,295097
36003,49991
36005,1300823
36007,201072
36009,84519
36011,82497
36013,140784
36015,91791
36017,51432
36019,79926
36021,63356
36023,48755
36025,47999
36027,273784
36029,956578
36031,38506
36033,49620
36035,54971
36037,60877
36039,47771
36041,5296
36043,64909
36045,112546
36047,2422434
36049,27072
36051,63948
36053,69464
36055,734076
36057,50321
36059,1322950
36061,1531067
36063,221884
36065,235710
36067,459882
36069,99603
36071,332199
36073,44167
36075,122153
36077,61379
36079,93301
36081,2174983
36083,153085
36085,428952
36087,282044
36089,112261
36091,196513
36093,147738
36095,31279
36097,19143
36099,33184
36101,98657
36103,1390729
36105,72974
36107,52163
36109,96036
36111,175085
36113,62585
36115,60851
36117,93624
36119,911628
36121,43527
36123,24355
37001,126232
37003,32492
37005,10437
37007,25340
37009,23989
37011,16255
37013,44423
37015,19964
37017,31969
37019,68618
37021,201675
37023,87350
37025,123005
37027,75995
37029,6764
37031,59224
37033,23002
37035,137024
37037,47291
37039,23427
37041,14436
37043,8499
37045,94224
37047,54121
37049,90041
37051,299506
37053,17471
37055,28606
37057,144023
37059,33274
37061,47549
37063,215995
37065,56410
37067,301159
37069,45151
37071,187284
37073,10436
37075,7837
37077,46386
37079,18598
37081,409440
37083,57851
37085,86513
37087,52996
37089,86016
37091,22578
37093,31580
37095,5915
37097,115686
37099,31851
37101,112394
37103,10224
37105,48559
37107,59838
37109,61674
37111,41229
37113,28554
37115,19222
37117,25752
37119,660552
37121,15367
37123,25937
37125,72185
37127,86493
37129,156948
37131,21986
37133,150773
37135,114896
37137,12326
37139,35059
37141,39585
37143,11125
37145,34772
37147,130519
37149,17726
37151,126022
37153,46558
37155,120876
37157,91429
37159,127599
37161,61874
37163,58012
37165,35675
37167,56918
37169,43588
37171,69986
37173,12642
37175,28853
37177,4033
37179,113172
37181,42029
37183,592534
37185,19805
37187,13804
37189,41920
37191,113429
37193,64132
37195,72002
37197,35366
37199,17260
38001,2734
38003,12001
38005,6962
38007,941
38009,7309
38011,3307
38013,2337
38015,68410
38017,119973
38019,5071
38021,5752
38023,2392
38025,3685
38027,2908
38029,4432
38031,3855
38033,1990
38035,68513
38037,2958
38039,2869
38041,2836
38043,2880
38045,4794
38047,2391
38049,6124
38051,3498
38053,5889
38055,9564
38057,9014
38059,25242
38061,6776
38063,3777
38065,2132
38067,8769
38069,4790
38071,12379
38073,5904
38075,2678
38077,18337
38079,13702
38081,4511
38083,1720
38085,3985
38087,812
38089,23066
38091,2294
38093,21820
38095,2990
38097,8485
38099,12832
38101,59405
38103,5284
38105,20453
39001,27422
39003,108599
39005,52013
39007,102836
39009,61417
39011,46671
39013,71363
39015,40808
39017,328265
39019,28637
39021,38443
39023,145742
39025,173634
39027,39554
39029,112044
39031,36531
39033,47380
39035,1405644
39037,53467
39039,39866
39041,99666
39043,79861
39045,119250
39047,28541
39049,1050922
39051,41658
39053,31324
39055,89231
39057,146266
39059,40736
39061,855976
39063,70482
39065,31910
39067,15956
39069,29394
39071,39933
39073,28082
39075,38173
39077,59133
39079,32558
39081,75370
39083,53543
39085,227687
39087,62800
39089,141393
39091,45698
39093,283428
39095,456745
39097,40334
39099,260812
39101,67213
39103,145578
39105,23161
39107,41025
39109,98187
39111,15234
39113,566715
39115,14828
39117,30623
39119,84188
39121,14334
39123,40906
39125,20418
39127,33945
39129,53155
39131,27297
39133,150392
39135,42179
39137,34799
39139,128540
39141,73835
39143,62102
39145,80133
39147,59250
39149,47450
39151,377552
39153,540647
39155,227247
39157,90172
39159,39320
39161,29864
39163,12486
39165,145427
39167,63848
39169,110314
39171,39090
39173,120081
39175,22803
40001,20748
40003,6244
40005,13749
40007,6039
40009,19442
40011,11832
40013,35887
40015,30483
40017,85266
40019,45223
40021,41126
40023,15305
40025,3182
40027,203730
40029,5912
40031,115577
40033,6499
40035,14870
40037,66326
40039,26227
40041,35675
40043,4840
40045,4174
40047,58122
40049,26967
40051,44999
40053,5278
40055,6016
40057,3433
40059,3574
40061,11652
40063,14148
40065,28955
40067,6918
40069,10467
40071,48311
40073,13857
40075,10430
40077,10577
40079,47674
40081,31248
40083,32876
40085,8724
40087,26825
40089,34420
40091,19017
40093,7662
40095,12870
40097,37560
40099,12497
40101,69470
40103,11488
40105,10350
40107,11833
40109,650289
40111,39490
40113,43985
40115,32710
40117,16240
40119,66837
40121,43428
40123,35017
40125,63789
40127,11532
40129,3488
40131,66778
40133,25051
40135,38293
40137,43808
40139,19791
40141,9507
40143,554563
40145,55675
40147,48847
40149,11692
40151,9130
40153,18680
41001,16841
41003,78943
41005,332942
41007,35760
41009,42781
41011,63278
41013,18127
41015,21077
41017,106820
41019,100595
41021,1890
41023,8163
41025,7436
41027,19926
41029,176645
41031,18317
41033,74455
41035,63144
41037,7394
41039,319646
41041,45134
41043,102770
41045,31248
41047,277257
41049,10160
41051,652416
41053,61012
41055,1951
41057,24161
41059,68262
41061,24746
41063,7367
41065,23381
41067,423985
41069,1568
41071,82851
42001,89074
42003,1295026
42005,73040
42007,184315
42009,49559
42011,367082
42013,130509
42015,62950
42017,588475
42019,171322
42021,155677
42023,6008
42025,58815
42027,134657
42029,420529
42031,41889
42033,82800
42035,37651
42037,64562
42039,89925
42041,212593
42043,250365
42045,550897
42047,35491
42049,281764
42051,149054
42053,4946
42055,128492
42057,14285
42059,40834
42061,45391
42063,90274
42065,46094
42067,22457
42069,215121
42071,464272
42073,95296
42075,119590
42077,308439
42079,322906
42081,120590
42083,46567
42085,121227
42087,46611
42089,131007
42091,738578
42093,18061
42095,264067
42097,95345
42099,43548
42101,1525955
42103,43332
42105,17736
42107,151936
42109,37709
42111,80109
42113,6467
42115,42080
42117,41308
42119,41041
42121,58174
42123,44264
42125,203930
42127,46545
42129,373060
42131,28189
42133,375810
44001,50328
44003,164932
44005,84438
44007,611251
44009,120206
45001,25670
45003,139358
45005,11389
45007,161767
45009,16801
45011,23266
45013,115995
45015,136631
45017,14738
45019,307174
45021,50894
45023,33457
45025,41722
45027,31907
45029,37526
45031,66792
45033,30564
45035,91869
45037,23627
45039,22975
45041,124888
45043,53920
45045,367948
45047,65663
45049,21038
45051,186009
45053,20040
45055,50774
45057,60255
45059,67922
45061,20374
45063,208910
45065,9832
45067,35430
45069,29037
45071,35786
45073,64519
45075,91057
45077,108663
45079,314800
45081,18769
45083,249231
45085,105468
45087,30157
45089,37371
45091,157252
46003,3063
46005,17501
